CDEC,id,name,area,depth,elevation,drainage,topo,county,jurisdiction,wilderness,utme,utmn,min_dist_km,elevation_cdec
KIB,71500,"",430,1.6,1652,tuolumne,lake_eleanor,tuolumne,yosemite,yosemite,253411,4204260,10.9834324284105,2055
KIB,71511,"",438,0.8,2103,tuolumne_cherry_ck_eleanor_ck_bartlett_ck,kibbie_lake,tuolumne,yosemite,yosemite,253961,4215230,6.91106263751483,2055
KIB,71521,"",443,0.7,2115,tuolumne_cherry_ck_eleanor_ck_bartlett_ck,kibbie_lake,tuolumne,yosemite,yosemite,254147,4215640,7.20770088368961,2055
KIB,71527,"",448,0.6,2359,tuolumne_cherry_ck_eleanor_ck_kibbie_ck,kibbie_lake,tuolumne,yosemite,yosemite,252044,4218950,7.3087155215658,2055
KIB,71534,"",453,0.2,2371,tuolumne_cherry_ck_eleanor_ck_bartlett_ck,kibbie_lake,tuolumne,yosemite,yosemite,255929,4219230,10.4186754912553,2055
KIB,71537,"",454,0.8,2310,tuolumne_cherry_ck_eleanor_ck_bartlett_ck,kibbie_lake,tuolumne,yosemite,yosemite,255797,4218830,10.088581764097,2055
KIB,71539,"",456,1.7,2188,tuolumne_cherry_ck_eleanor_ck_bartlett_ck,kibbie_lake,tuolumne,yosemite,yosemite,256067,4216650,9.35324617605492,2055
KIB,71541,"",457,1.8,2353,tuolumne_cherry_ck_eleanor_ck_kibbie_ck,kibbie_lake,tuolumne,yosemite,yosemite,254275,4219280,9.12873230970682,2055
KIB,71559,"",465,0.7,2384,tuolumne_cherry_ck_eleanor_ck_kibbie_ck,kibbie_lake,tuolumne,yosemite,yosemite,251803,4219040,7.22476582669837,2055
KIB,71565,"",468,0.6,1591,tuolumne_cherry_ck_eleanor_ck,lake_eleanor,tuolumne,yosemite,yosemite,251437,4209570,5.6304974329076,2055
KIB,71583,"",479,0.95,2274,tuolumne_cherry_ck_eleanor_ck_bartlett_ck,kibbie_lake,tuolumne,yosemite,yosemite,253806,4217390,7.63748038447013,2055
KIB,71586,"",480,0.8,2274,tuolumne_cherry_ck_eleanor_ck_kibbie_ck,kibbie_lake,tuolumne,yosemite,yosemite,253644,4217370,7.48935137811126,2055
KIB,71601,"",497,0.5,2170,tuolumne_cherry_ck_eleanor_ck_bartlett_ck,kibbie_lake,tuolumne,yosemite,yosemite,253096,4214670,5.93659288503877,2055
KIB,71631,"",512,1.7,1701,tuolumne_cherry_ck_eleanor_ck_miguel_ck,lake_eleanor,tuolumne,yosemite,yosemite,253504,4204690,10.6827041413811,2055
KIB,71639,"",514,0.9,2286,tuolumne_cherry_ck_eleanor_ck_bartlett_ck,kibbie_lake,tuolumne,yosemite,yosemite,253949,4217800,7.97860087659232,2055
KIB,71644,"",516,0.2,1750,tuolumne_cherry_ck_eleanor_ck_kendrick_ck,kibbie_lake,tuolumne,yosemite,yosemite,254685,4212100,7.49693475655562,2055
KIB,71652,"",519,1.2,2152,tuolumne_cherry_ck_eleanor_ck_kibbie_ck,kibbie_lake,tuolumne,yosemite,yosemite,252834,4216850,6.52720025200179,2055
KIB,71655,"",521,1.9,2329,tuolumne_cherry_ck_eleanor_ck_kibbie_ck,kibbie_lake,tuolumne,yosemite,yosemite,251489,4217440,5.82724754340954,2055
KIB,71657,"",522,1.4,2152,tuolumne_cherry_ck_eleanor_ck_kibbie_ck,kibbie_lake,tuolumne,yosemite,yosemite,252578,4216840,6.30617515187291,2055
KIB,71676,"",533,1.2,2353,tuolumne_cherry_ck_eleanor_ck_bartlett_ck,kibbie_lake,tuolumne,yosemite,yosemite,254624,4219270,9.39175769979624,2055
KIB,71679,"",534,2.1,2286,tuolumne_cherry_ck_eleanor_ck_bartlett_ck,kibbie_lake,tuolumne,yosemite,yosemite,255002,4218820,9.42320055662814,2055
KIB,71707,"",553,0.8,2103,tuolumne_cherry_ck_eleanor_ck_bartlett_ck,kibbie_lake,tuolumne,yosemite,yosemite,255026,4215720,8.06989332637107,2055
KIB,71715,"",559,1,2304,tuolumne_cherry_ck_eleanor_ck_bartlett_ck,kibbie_lake,tuolumne,yosemite,yosemite,254942,4216960,8.43477157018827,2055
KIB,71730,"",568,0.1,2103,tuolumne_cherry_ck_eleanor_ck_kibbie_ck,kibbie_lake,tuolumne,yosemite,yosemite,248208,4214540,1.46719696331721,2055
KIB,71731,"",568,,1640,tuolumne_cherry_ck_eleanor_ck,kibbie_lake,tuolumne,yosemite,yosemite,254102,4212190,6.90735409635561,2055
KIB,71732,"",570,0.9,2274,tuolumne_cherry_ck_eleanor_ck_bartlett_ck,kibbie_lake,tuolumne,yosemite,yosemite,254634,4217800,8.55767768607812,2055
KIB,71734,"",570,0.95,2262,tuolumne_cherry_ck_eleanor_ck_bartlett_ck,kibbie_lake,tuolumne,yosemite,yosemite,255180,4217950,9.10400918467376,2055
KIB,71741,"",574,,2192,tuolumne_cherry_ck_eleanor_ck_bartlett_ck,kibbie_lake,tuolumne,yosemite,yosemite,256063,4216610,9.33563277969937,2055
KIB,71763,"",587,1.5,2262,tuolumne_cherry_ck_eleanor_ck_bartlett_ck,kibbie_lake,tuolumne,yosemite,yosemite,254814,4217800,8.71238830194604,2055
KIB,71771,"",592,,2233,tuolumne_cherry_ck_eleanor_ck_kibbie_ck,kibbie_lake,tuolumne,yosemite,yosemite,253417,4218680,8.08698811455218,2055
KIB,71776,"",595,0.9,2237,tuolumne_cherry_ck_eleanor_ck_bartlett_ck,kibbie_lake,tuolumne,yosemite,yosemite,256263,4217240,9.7544831111723,2055
KIB,71804,"",616,1.6,1701,tuolumne_cherry_ck_eleanor_ck_miguel_ck,lake_eleanor,tuolumne,yosemite,yosemite,253639,4204660,10.7858983413865,2055
KIB,71811,"",619,1.3,2286,tuolumne_cherry_ck_eleanor_ck_bartlett_ck,kibbie_lake,tuolumne,yosemite,yosemite,254829,4218860,9.30581961110379,2055
KIB,71833,"",639,1.6,2140,tuolumne_cherry_ck_eleanor_ck_bartlett_ck,kibbie_lake,tuolumne,yosemite,yosemite,253926,4216240,7.21338532012848,2055
KIB,71861,"",662,1,1183,tuolumne,lake_eleanor,tuolumne,yosemite,yosemite,251199,4201020,12.9653120945737,2055
KIB,71874,"",676,0.5,2384,tuolumne_cherry_ck_eleanor_ck_kibbie_ck,kibbie_lake,tuolumne,yosemite,yosemite,251862,4219210,7.39464672747866,2055
KIB,71886,"",681,,1762,tuolumne_cherry_ck_eleanor_ck_kendrick_ck,kibbie_lake,tuolumne,yosemite,yosemite,256141,4213850,8.85283799433344,2055
KIB,71887,"",683,2.5,2243,tuolumne_cherry_ck_eleanor_ck_bartlett_ck,kibbie_lake,tuolumne,yosemite,yosemite,254849,4217300,8.50146737737948,2055
KIB,71892,"",687,1,2176,tuolumne_cherry_ck_eleanor_ck_kibbie_ck,kibbie_lake,tuolumne,yosemite,yosemite,252507,4217290,6.50609873673514,2055
KIB,71910,"",705,2.8,2243,tuolumne_cherry_ck_eleanor_ck_bartlett_ck,kibbie_lake,tuolumne,yosemite,yosemite,254800,4217250,8.43501422094211,2055
KIB,71917,"",712,1,2146,tuolumne_cherry_ck_eleanor_ck_bartlett_ck,kibbie_lake,tuolumne,yosemite,yosemite,253937,4216370,7.27573648642451,2055
KIB,71929,"",721,0.8,2310,tuolumne_cherry_ck_eleanor_ck_bartlett_ck,kibbie_lake,tuolumne,yosemite,yosemite,255718,4218020,9.6068439029601,2055
KIB,71938,"",727,0.9,2262,tuolumne_cherry_ck_eleanor_ck_bartlett_ck,kibbie_lake,tuolumne,yosemite,yosemite,254953,4217950,8.90831462952326,2055
KIB,71952,"",740,,2228,tuolumne_cherry_ck_eleanor_ck_kibbie_ck,kibbie_lake,tuolumne,yosemite,yosemite,253172,4218610,7.85667787988562,2055
KIB,71997,"",784,1.5,2164,tuolumne_cherry_ck_eleanor_ck_kibbie_ck,kibbie_lake,tuolumne,yosemite,yosemite,252730,4216850,6.43927606608986,2055
KIB,71999,"",786,1.5,1542,tuolumne,lake_eleanor,tuolumne,yosemite,yosemite,248988,4200890,12.6083679073104,2055
KIB,72004,"",790,0.8,2408,tuolumne_cherry_ck_eleanor_ck_bartlett_ck,kibbie_lake,tuolumne,yosemite,yosemite,256149,4219840,10.9492114799756,2055
KIB,72014,"",797,0.9,2091,tuolumne_cherry_ck_eleanor_ck_bartlett_ck,kibbie_lake,tuolumne,yosemite,yosemite,254452,4215690,7.51311445512831,2055
KIB,72019,"",805,0.7,2323,tuolumne_cherry_ck_eleanor_ck_kibbie_ck,kibbie_lake,tuolumne,yosemite,yosemite,252641,4218780,7.58794865236812,2055
KIB,72021,"",806,1.9,2256,tuolumne_cherry_ck_eleanor_ck_bartlett_ck,kibbie_lake,tuolumne,yosemite,yosemite,255049,4217570,8.80436181456033,2055
KIB,72072,"",871,0.8,1628,tuolumne,lake_eleanor,tuolumne,yosemite,yosemite,252594,4203210,11.4707665155418,2055
KIB,72073,"",871,,1981,tuolumne_cherry_ck_eleanor_ck_kibbie_ck,kibbie_lake,tuolumne,yosemite,yosemite,249866,4214670,2.86951287819521,2055
KIB,72083,"",882,,1554,tuolumne_cherry_ck_eleanor_ck,kibbie_lake,tuolumne,yosemite,yosemite,252108,4209850,5.97038209740683,2055
KIB,72088,"",886,1.5,2073,tuolumne_cherry_ck_eleanor_ck_kibbie_ck,kibbie_lake,tuolumne,yosemite,yosemite,252138,4216520,5.76305347595084,2055
KIB,72096,"",892,0.7,2176,tuolumne_cherry_ck_eleanor_ck_bartlett_ck,kibbie_lake,tuolumne,yosemite,yosemite,254584,4216320,7.85145966708503,2055
KIB,72097,"",895,1.2,2286,tuolumne_cherry_ck_eleanor_ck_bartlett_ck,kibbie_lake,tuolumne,yosemite,yosemite,254753,4218280,8.91372846714256,2055
KIB,72109,"",910,3.5,1640,tuolumne_cherry_ck_eleanor_ck,kibbie_lake,tuolumne,yosemite,yosemite,253880,4212120,6.7018033405909,2055
KIB,72111,"",915,0.7,1798,tuolumne_cherry_ck_eleanor_ck_kendrick_ck,kibbie_lake,tuolumne,yosemite,yosemite,255464,4213400,8.16407971352674,2055
KIB,72112,"",915,1.25,2018,tuolumne_cherry_ck_eleanor_ck_kibbie_ck,kibbie_lake,tuolumne,yosemite,yosemite,249966,4214500,2.88985311602278,2055
KIB,72122,"",1322,,1298,tuolumne,lake_eleanor,tuolumne,yosemite,yosemite,249379,4198440,15.0878781805697,2055
KIB,72138,"",935,1,2188,tuolumne_cherry_ck_eleanor_ck_bartlett_ck,kibbie_lake,tuolumne,yosemite,yosemite,256028,4216430,9.24206592706394,2055
KIB,72158,"",968,1.6,2115,tuolumne_cherry_ck_eleanor_ck_bartlett_ck,kibbie_lake,tuolumne,yosemite,yosemite,253894,4215590,6.95189491743822,2055
KIB,72166,"",981,0.9,2396,tuolumne_cherry_ck_eleanor_ck_kibbie_ck,kibbie_lake,tuolumne,yosemite,yosemite,251510,4218690,6.76861383005979,2055
KIB,72173,"",988,0.9,1396,tuolumne,lake_eleanor,tuolumne,yosemite,yosemite,250196,4201130,12.5926555103872,2055
KIB,72175,"",991,3.5,1579,tuolumne_cherry_ck_eleanor_ck,kibbie_lake,tuolumne,yosemite,yosemite,252778,4210620,6.13858778682837,2055
KIB,72176,"",991,0.9,2359,tuolumne_cherry_ck_eleanor_ck_kibbie_ck,kibbie_lake,tuolumne,yosemite,yosemite,252346,4219240,7.72532048610059,2055
KIB,72179,"",993,1.4,2274,tuolumne_cherry_ck_eleanor_ck_bartlett_ck,kibbie_lake,tuolumne,yosemite,yosemite,254782,4218050,8.81432081654897,2055
KIB,72180,"",993,0.1,1682,tuolumne,lake_eleanor,tuolumne,yosemite,yosemite,253465,4204470,10.8402550503725,2055
KIB,72204,"",1032,0.8,2359,tuolumne_cherry_ck_eleanor_ck_kibbie_ck,kibbie_lake,tuolumne,yosemite,yosemite,252173,4219370,7.71373802099784,2055
KIB,72209,"",1044,0.75,2006,tuolumne_cherry_ck_eleanor_ck_kibbie_ck,kibbie_lake,tuolumne,yosemite,yosemite,251043,4215990,4.55865212366876,2055
KIB,72210,"",1045,1.8,2243,tuolumne_cherry_ck_eleanor_ck_bartlett_ck,kibbie_lake,tuolumne,yosemite,yosemite,254819,4217480,8.5593396136665,2055
KIB,72214,"",1047,1.1,2152,tuolumne_cherry_ck_eleanor_ck_bartlett_ck,kibbie_lake,tuolumne,yosemite,yosemite,253860,4216270,7.16482329904826,2055
KIB,72215,"",1048,1.1,2274,tuolumne_cherry_ck_eleanor_ck_bartlett_ck,kibbie_lake,tuolumne,yosemite,yosemite,254865,4218060,8.89010874336791,2055
KIB,72240,"",1079,2,2274,tuolumne_cherry_ck_eleanor_ck_bartlett_ck,kibbie_lake,tuolumne,yosemite,yosemite,254136,4217780,8.12423643284027,2055
KIB,72253,"",1109,,1433,tuolumne,lake_eleanor,tuolumne,yosemite,yosemite,249981,4201330,12.3497065733103,2055
KIB,72259,"",1120,0.2,2286,tuolumne_cherry_ck_eleanor_ck_kibbie_ck,kibbie_lake,tuolumne,yosemite,yosemite,253680,4218120,7.9421228807382,2055
KIB,72261,"",1121,,1966,tuolumne_cherry_ck_eleanor_ck_kibbie_ck,kibbie_lake,tuolumne,yosemite,yosemite,249526,4214380,2.43838507210956,2055
KIB,72262,"",1122,0.5,1079,tuolumne,lake_eleanor,tuolumne,yosemite,yosemite,252321,4201380,13.0129957959483,2055
KIB,72269,"",1130,0.8,1567,tuolumne_cherry_ck_eleanor_ck,kibbie_lake,tuolumne,yosemite,yosemite,252289,4209820,6.13446241960439,2055
KIB,72274,"",1140,0.2,1993,tuolumne_cherry_ck_eleanor_ck,kibbie_lake,tuolumne,yosemite,yosemite,255093,4210680,8.25035735198442,2055
KIB,72276,"",1143,2,2274,tuolumne_cherry_ck_eleanor_ck_bartlett_ck,kibbie_lake,tuolumne,yosemite,yosemite,254285,4217800,8.26062382757998,2055
KIB,72280,"",1155,,1640,tuolumne_cherry_ck_eleanor_ck_kendrick_ck,kibbie_lake,tuolumne,yosemite,yosemite,254143,4212270,6.934370889462,2055
KIB,72309,"",1203,1.2,2408,tuolumne_cherry_ck_eleanor_ck_kibbie_ck,kibbie_lake,tuolumne,yosemite,yosemite,251577,4218980,7.03839567191162,2055
KIB,72329,"",1244,0.15,1079,tuolumne,lake_eleanor,tuolumne,yosemite,yosemite,252251,4201150,13.1989824153603,2055
KIB,72330,"",1245,,2227,tuolumne_cherry_ck_eleanor_ck_kibbie_ck,kibbie_lake,tuolumne,yosemite,yosemite,253300,4218530,7.90052993971837,2055
KIB,72351,"",1278,,2231,tuolumne_cherry_ck_eleanor_ck_kibbie_ck,kibbie_lake,tuolumne,yosemite,yosemite,253346,4218640,8.00716086679311,2055
KIB,72368,"",1317,0.8,2262,tuolumne_cherry_ck_eleanor_ck_bartlett_ck,kibbie_lake,tuolumne,yosemite,yosemite,254254,4217480,8.06767389306934,2055
KIB,72388,"",1357,1.6,2012,tuolumne_cherry_ck_eleanor_ck_kibbie_ck,kibbie_lake,tuolumne,yosemite,yosemite,249601,4215690,3.25487549021919,2055
KIB,72392,"",1364,3.5,2359,tuolumne_cherry_ck_eleanor_ck_kibbie_ck,kibbie_lake,tuolumne,yosemite,yosemite,252525,4219350,7.92572990070699,2055
KIB,72395,"",1370,0.7,1579,tuolumne_cherry_ck_eleanor_ck,lake_eleanor,tuolumne,yosemite,yosemite,248465,4201630,11.8126433172735,2055
KIB,72400,"",1385,0.9,2128,tuolumne_cherry_ck_eleanor_ck_bartlett_ck,kibbie_lake,tuolumne,yosemite,yosemite,252876,4214090,5.62079054183734,2055
KIB,72404,"",1395,1,2262,tuolumne_cherry_ck_eleanor_ck_bartlett_ck,kibbie_lake,tuolumne,yosemite,yosemite,254851,4217880,8.78490563475891,2055
KIB,72419,"",1427,1.3,1689,tuolumne_cherry_ck_eleanor_ck_miguel_ck,lake_eleanor,tuolumne,yosemite,yosemite,254450,4205870,10.3743005714186,2055
KIB,72435,"",1460,,1079,tuolumne,lake_eleanor,tuolumne,yosemite,yosemite,252209,4201300,13.0442485566617,2055
KIB,72440,"",1468,0.25,1798,tuolumne_cherry_ck_eleanor_ck_kendrick_ck,kibbie_lake,tuolumne,yosemite,yosemite,254949,4213140,7.65330208624077,2055
KIB,72450,"",1498,0.25,1079,tuolumne,lake_eleanor,tuolumne,yosemite,yosemite,252375,4201170,13.2275277291598,2055
KIB,72451,"",1502,2.4,2176,tuolumne_cherry_ck_eleanor_ck_bartlett_ck,kibbie_lake,tuolumne,yosemite,yosemite,255817,4216430,9.04313695826459,2055
KIB,72454,"",1521,0.9,2128,tuolumne_cherry_ck_eleanor_ck_kibbie_ck,kibbie_lake,tuolumne,yosemite,yosemite,250505,4216800,4.6806603374694,2055
KIB,72460,"",1543,0.25,1798,tuolumne_cherry_ck_eleanor_ck_kendrick_ck,kibbie_lake,tuolumne,yosemite,yosemite,255055,4213120,7.75987831986791,2055
KIB,72463,"",1545,1.4,2237,tuolumne_cherry_ck_eleanor_ck_bartlett_ck,kibbie_lake,tuolumne,yosemite,yosemite,256085,4217160,9.55942456131299,2055
KIB,72465,"",1556,0.9,2201,tuolumne_cherry_ck_eleanor_ck_bartlett_ck,kibbie_lake,tuolumne,yosemite,yosemite,254402,4217270,8.09285206324209,2055
KIB,72474,"",1575,0.7,2164,tuolumne_cherry_ck_eleanor_ck_bartlett_ck,kibbie_lake,tuolumne,yosemite,yosemite,253724,4216590,7.17732526384023,2055
KIB,72482,"",1601,1.3,2067,tuolumne_cherry_ck_eleanor_ck_kibbie_ck,kibbie_lake,tuolumne,yosemite,yosemite,251722,4215940,5.10568338701914,2055
KIB,72486,"",1607,0.4,1603,tuolumne_cherry_ck_eleanor_ck,lake_eleanor,tuolumne,yosemite,yosemite,249967,4203180,10.5486611342927,2055
KIB,72507,"",1679,1.4,1542,tuolumne_cherry_ck_eleanor_ck_miguel_ck,lake_eleanor,tuolumne,yosemite,yosemite,250740,4204880,9.17598148043342,2055
KIB,72508,"",1681,1.2,2067,tuolumne_cherry_ck_eleanor_ck_kibbie_ck,kibbie_lake,tuolumne,yosemite,yosemite,251498,4215910,4.89746282130421,2055
KIB,72510,"",1685,,1591,tuolumne_cherry_ck_eleanor_ck,lake_eleanor,tuolumne,yosemite,yosemite,248536,4201590,11.8596374348237,2055
KIB,72516,"",1694,0.5,2128,tuolumne_cherry_ck_eleanor_ck_bartlett_ck,kibbie_lake,tuolumne,yosemite,yosemite,252738,4214030,5.47660305435594,2055
KIB,72525,"",1716,,2323,tuolumne_cherry_ck_eleanor_ck_kibbie_ck,kibbie_lake,tuolumne,yosemite,yosemite,253190,4219500,8.48627691794989,2055
KIB,72548,"",1763,1.1,1396,tuolumne,lake_eleanor,tuolumne,yosemite,yosemite,250380,4200760,12.9952654344724,2055
KIB,72553,"",1789,1.8,2067,tuolumne_cherry_ck_eleanor_ck_kibbie_ck,kibbie_lake,tuolumne,yosemite,yosemite,251365,4216790,5.30031419302243,2055
KIB,72594,"",1896,1.8,1469,tuolumne,lake_eleanor,tuolumne,yosemite,yosemite,249952,4200670,12.9885398588291,2055
KIB,72597,"",1899,,2018,tuolumne_cherry_ck_eleanor_ck_kibbie_ck,kibbie_lake,tuolumne,yosemite,yosemite,249918,4214490,2.84172818282764,2055
KIB,72598,"",1899,1.4,2170,tuolumne_cherry_ck_eleanor_ck_bartlett_ck,kibbie_lake,tuolumne,yosemite,yosemite,256108,4216400,9.30788700455214,2055
KIB,72599,"",1915,6,2091,tuolumne_cherry_ck_eleanor_ck_bartlett_ck,kibbie_lake,tuolumne,yosemite,yosemite,255028,4215540,8.02171873829723,2055
KIB,72609,"",1954,0.9,2359,tuolumne_cherry_ck_eleanor_ck_kibbie_ck,kibbie_lake,tuolumne,yosemite,yosemite,252674,4219400,8.06190876080322,2055
KIB,72641,"",2090,1.75,1701,tuolumne,lake_eleanor,tuolumne,yosemite,yosemite,253715,4204710,10.7905008095465,2055
KIB,72658,"",2155,,2103,tuolumne_cherry_ck_eleanor_ck_frog_ck,kibbie_lake,tuolumne,yosemite,yosemite,255955,4211490,8.86068872533025,2055
KIB,72667,"",2199,1.4,2231,tuolumne_cherry_ck_eleanor_ck_bartlett_ck,kibbie_lake,tuolumne,yosemite,yosemite,255979,4217000,9.39956566241156,2055
KIB,72684,"",2278,1.7,2140,tuolumne_cherry_ck_eleanor_ck_bartlett_ck,kibbie_lake,tuolumne,yosemite,yosemite,253932,4214560,6.73506423462912,2055
KIB,72710,"",2385,2.5,2128,tuolumne_cherry_ck_eleanor_ck_kibbie_ck,kibbie_lake,tuolumne,yosemite,yosemite,252976,4216660,6.55116860342304,2055
KIB,72713,"",2409,1.4,2176,tuolumne_cherry_ck_eleanor_ck_kendrick_ck,kibbie_lake,tuolumne,yosemite,yosemite,255490,4214560,8.27326568647257,2055
KIB,72716,"",4488,,1542,tuolumne_cherry_ck_eleanor_ck,lake_eleanor,tuolumne,yosemite,yosemite,252093,4209510,6.16618741635871,2055
KIB,72738,"",2506,1.6,1652,tuolumne,lake_eleanor,tuolumne,yosemite,yosemite,253332,4204230,10.9647127650898,2055
KIB,72745,"",2542,2,1750,tuolumne_cherry_ck_eleanor_ck_kendrick_ck,kibbie_lake,tuolumne,yosemite,yosemite,254456,4212010,7.28800988046154,2055
KIB,72750,"",2563,1.5,1786,tuolumne_cherry_ck_eleanor_ck_kendrick_ck,kibbie_lake,tuolumne,yosemite,yosemite,255248,4213350,7.94824205426781,2055
KIB,72761,"",2621,0.8,1951,tuolumne_cherry_ck_eleanor_ck,kibbie_lake,tuolumne,yosemite,yosemite,254417,4210230,7.78659671010966,2055
KIB,72785,"",2714,,1518,tuolumne,lake_eleanor,tuolumne,yosemite,yosemite,249778,4202420,11.2421082286801,2055
KIB,72786,"",2716,1.9,2408,tuolumne_cherry_ck_eleanor_ck_bartlett_ck,kibbie_lake,tuolumne,yosemite,yosemite,255918,4219890,10.7934621966496,2055
KIB,72800,"",2788,0.8,1701,tuolumne,lake_eleanor,tuolumne,yosemite,yosemite,253830,4204740,10.8353024487068,2055
KIB,72803,"",2838,,1433,tuolumne,lake_eleanor,tuolumne,yosemite,yosemite,249707,4201380,12.2440917226313,2055
KIB,72804,"",2840,0.6,2286,tuolumne_cherry_ck_eleanor_ck_kibbie_ck,kibbie_lake,tuolumne,yosemite,yosemite,253810,4218110,8.04103054149286,2055
KIB,72810,"",2870,0.9,1969,tuolumne_cherry_ck_eleanor_ck,kibbie_lake,tuolumne,yosemite,yosemite,254735,4210530,7.96574427457022,2055
KIB,72838,"",3044,0.9,2316,tuolumne_cherry_ck_eleanor_ck_kibbie_ck,kibbie_lake,tuolumne,yosemite,yosemite,253307,4219730,8.73329116851255,2055
KIB,72846,"",3143,0.9,1433,tuolumne,lake_eleanor,tuolumne,yosemite,yosemite,252130,4199140,15.0410335422495,2055
KIB,72849,"",3165,3.5,2243,tuolumne_cherry_ck_eleanor_ck_bartlett_ck,kibbie_lake,tuolumne,yosemite,yosemite,254887,4217390,8.57679870687466,2055
KIB,72855,"",3196,2.1,2262,tuolumne_cherry_ck_eleanor_ck_bartlett_ck,kibbie_lake,tuolumne,yosemite,yosemite,254496,4217630,8.35221897434625,2055
KIB,72856,"",3198,,1725,tuolumne_cherry_ck_eleanor_ck,kibbie_lake,tuolumne,yosemite,yosemite,252743,4211440,5.7822004015054,2055
KIB,72890,"",3362,2,1615,tuolumne_cherry_ck_eleanor_ck,kibbie_lake,tuolumne,yosemite,yosemite,253570,4211700,6.49409372558303,2055
KIB,72909,"",3492,0.4,2237,tuolumne_cherry_ck_eleanor_ck_kibbie_ck,kibbie_lake,tuolumne,yosemite,yosemite,250942,4214200,3.73271205342781,2055
KIB,72912,"",3520,2.1,2152,tuolumne_cherry_ck_eleanor_ck_kibbie_ck,kibbie_lake,tuolumne,yosemite,yosemite,252390,4217350,6.44950247154848,2055
KIB,72934,"",3681,,1469,tuolumne_cherry_ck_eleanor_ck,lake_eleanor,tuolumne,yosemite,yosemite,248972,4202880,10.6378810841889,2055
KIB,72951,"",3799,0.3,2408,tuolumne_cherry_ck_eleanor_ck_kibbie_ck,kibbie_lake,tuolumne,yosemite,yosemite,250691,4219060,6.60643363187392,2055
KIB,72971,"",3968,2.2,2103,tuolumne_cherry_ck_eleanor_ck_bartlett_ck,kibbie_lake,tuolumne,yosemite,yosemite,254645,4215490,7.63965469248923,2055
KIB,72975,"",3993,1.4,2140,tuolumne_cherry_ck_eleanor_ck_bartlett_ck,kibbie_lake,tuolumne,yosemite,yosemite,253962,4216160,7.21538447174349,2055
KIB,72985,"",4122,2.2,2298,tuolumne_cherry_ck_eleanor_ck_bartlett_ck,kibbie_lake,tuolumne,yosemite,yosemite,255184,4219600,10.0352613657478,2055
KIB,72998,"",4293,3.5,2274,tuolumne_cherry_ck_eleanor_ck_bartlett_ck,kibbie_lake,tuolumne,yosemite,yosemite,255000,4218300,9.1319290688432,2055
KIB,72999,"",4304,,2182,tuolumne_cherry_ck_eleanor_ck_bartlett_ck,kibbie_lake,tuolumne,yosemite,yosemite,256093,4216560,9.34672060427416,2055
KIB,73005,"",4369,4.2,2237,tuolumne_cherry_ck_eleanor_ck_kibbie_ck,kibbie_lake,tuolumne,yosemite,yosemite,253911,4219030,8.68958429698451,2055
KIB,73013,"",4477,1.3,2182,tuolumne_cherry_ck_eleanor_ck_bartlett_ck,kibbie_lake,tuolumne,yosemite,yosemite,256166,4216530,9.40535132545832,2055
KIB,73014,"",4483,0.9,1542,tuolumne_cherry_ck_eleanor_ck,lake_eleanor,tuolumne,yosemite,yosemite,250900,4204730,9.37542504987742,2055
KIB,73019,"",4542,,1829,tuolumne,lake_eleanor,tuolumne,yosemite,yosemite,255672,4206900,10.5910351151288,2055
KIB,73025,"",4647,0.3,2274,tuolumne_cherry_ck_eleanor_ck_bartlett_ck,kibbie_lake,tuolumne,yosemite,yosemite,252472,4215280,5.50758723789041,2055
KIB,73040,"",4756,0.1,1567,tuolumne_cherry_ck_eleanor_ck,lake_eleanor,tuolumne,yosemite,yosemite,248271,4201980,11.4464092186003,2055
KIB,73081,"",2097,4.4,1591,tuolumne,lake_eleanor,tuolumne,yosemite,yosemite,248409,4201240,12.1954175000108,2055
KIB,73082,"",1920,,1603,tuolumne,lake_eleanor,tuolumne,yosemite,yosemite,250571,4202680,11.1943563374437,2055
KIB,74008,"",314,0.8,2152,tuolumne_cherry_ck_eleanor_ck_bartlett_ck,kibbie_lake,tuolumne,yosemite,yosemite,254379,4216880,7.89273922724821,2055
KIB,74013,"",49,0.6,2237,tuolumne_cherry_ck_eleanor_ck_kibbie_ck,kibbie_lake,tuolumne,yosemite,yosemite,253338,4218700,8.0405976791919,2055
KIB,74015,"",213,0.1,2140,tuolumne_cherry_ck_eleanor_ck_bartlett_ck,kibbie_lake,tuolumne,yosemite,yosemite,253923,4214610,6.73508115920847,2055
KIB,74030,"",115,1.2,2152,tuolumne_cherry_ck_eleanor_ck_kibbie_ck,kibbie_lake,tuolumne,yosemite,yosemite,252779,4216800,6.45409952503598,2055
KIB,74031,"",54,1,2188,tuolumne_cherry_ck_eleanor_ck_kibbie_ck,kibbie_lake,tuolumne,yosemite,yosemite,253023,4217120,6.83168013251169,2055
KIB,74032,"",36,0.7,2152,tuolumne_cherry_ck_eleanor_ck_kibbie_ck,kibbie_lake,tuolumne,yosemite,yosemite,252541,4216850,6.28074547944157,2055
KIB,74033,"",26,0.3,2164,tuolumne_cherry_ck_eleanor_ck_kibbie_ck,kibbie_lake,tuolumne,yosemite,yosemite,252733,4216990,6.51803364942455,2055
KIB,74034,"",126,0.8,2146,tuolumne_cherry_ck_eleanor_ck_kibbie_ck,kibbie_lake,tuolumne,yosemite,yosemite,252645,4217160,6.54130759630503,2055
